2.999999999999999889e-01,2.289239445561723808e-120,5.952772644544662801e-06,4.908659513507510839e-126,7.940009595263632986e-148,0.000000000000000000e+00,8.889160414087116492e-04,2.171841941863874014e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.171119645648452975e-04
3.099999999999999978e-01,3.279865047198081182e-93,3.204025184623772373e-05,1.450467260177238718e-117,2.813234668130390045e-134,0.000000000000000000e+00,3.461363866963617503e-03,1.119285210384264915e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.987797237182706178e-04
3.200000000000000067e-01,1.304503236914469363e-69,1.299162450666200674e-04,2.135299862986076562e-109,2.153355132160899610e-121,0.000000000000000000e+00,1.203567298075094300e-02,4.467505166782892814e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.882552685970762842e-03
3.300000000000000155e-01,1.440319362975519911e-49,3.969095256850540578e-04,1.566086457043528846e-101,3.560820851588533346e-109,0.000000000000000000e+00,3.741980826720459757e-02,1.420843412323430800e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.309591138844226725e-03
3.400000000000000244e-01,4.414661327886238066e-33,9.142479830933651543e-04,5.722404001077627104e-94,1.272065150272856392e-97,0.000000000000000000e+00,1.041731093749309334e-01,3.695365111931750695e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.880695836055680525e-02
3.500000000000000333e-01,3.756419783771908360e-20,1.592041647480776879e-03,1.041710921580130943e-86,9.817329120910590599e-87,0.000000000000000000e+00,2.600721295864278915e-01,7.954286465607474099e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.992719544181457858e-02
3.599999999999999867e-01,8.880521279171046503e-11,2.119603291231642820e-03,9.447607435915054727e-80,1.636824482665145311e-76,0.000000000000000000e+00,5.832146176571253449e-01,1.410653554950400644e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.182781171230387895e-01
3.699999999999999956e-01,5.961160859549096086e-05,2.258392356909668178e-03,4.268766321213725967e-73,5.895703570874602253e-67,0.000000000000000000e+00,1.176872723889264671e+00,2.041471167698390501e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.507578626577136038e-01
3.800000000000000044e-01,1.976633165205293405e-02,2.247400179260920870e-03,9.609235667168079325e-67,4.587688610220345351e-58,4.411023669012447152e-316,2.141086807077091425e+00,2.412277188398320726e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.776839700455338678e-01
3.900000000000000133e-01,3.298349267907518256e-01,2.755837421119010019e-03,1.077658676793149132e-60,7.712177045977481497e-50,1.404962636986808934e-293,3.519321505080761803e+00,2.378060980923284509e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.221002108649984041e-01
4.000000000000000222e-01,2.730120261818604011e+00,4.330653818868637241e-03,6.021151309602580665e-55,2.800817524842674824e-42,6.481578546123164686e-272,5.238581945719077204e+00,2.055513238991510741e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.287119781977490662e+00
4.100000000000000311e-01,9.337207355512246565e+00,6.967809287185366789e-03,1.676037710430359962e-49,2.197441920757876268e-35,4.330992475359767324e-251,7.079804986301945213e+00,1.685844699829745427e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.848629592859658999e+00
4.199999999999999845e-01,1.654815378648777013e+01,1.035926060503546998e-02,2.324309647362420902e-44,3.724558187278446512e-29,4.191646962747735408e-231,8.712417160537189176e+00,1.419136385725718388e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.458746314735651417e+00
4.299999999999999933e-01,2.093027902123503026e+01,1.470424365211437170e-02,1.605869267930606306e-39,1.363819526370048047e-23,5.875875608599424940e-212,9.794517435593824928e+00,1.250396941323537667e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.058584884636470491e+00
4.400000000000000022e-01,1.745638650215670040e+01,2.136453321298263652e-02,5.527547876276329627e-35,1.078857118767467129e-18,1.193029318427884673e-193,1.009624254525897591e+01,1.137988504533805553e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.593288595441292976e+00
4.500000000000000111e-01,1.278047809782784583e+01,3.247502009816799484e-02,9.478972383027075362e-31,1.843726910651855733e-14,3.508490195052833446e-176,9.582708612373670221e+00,1.154137041883191057e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.022788711648980886e+00
4.600000000000000200e-01,8.189464370088137102e+00,4.921269383720296153e-02,8.098361266674373583e-27,6.807070827106996784e-11,1.494445374953737712e-159,8.414279428551198592e+00,1.452818268873950873e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.326347593895429888e+00
4.700000000000000289e-01,5.283777441993246171e+00,7.016988867447807032e-02,3.447005359780843244e-23,5.429921543166192072e-08,9.219990018852834674e-144,6.870876378029067588e+00,2.058267457670926587e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.502197169300791835e+00
4.799999999999999822e-01,2.822922621957871581e+00,9.252834283272562410e-02,7.309708789717986601e-20,9.364258937441665722e-06,8.238942728668229894e-129,5.246920390473417406e+00,2.793445169154326266e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.563907612926121793e+00
4.899999999999999911e-01,1.622193357993203966e+00,1.161421488999356821e-01,7.722933915208852484e-17,3.507352613388550386e-04,1.066358277509054266e-114,3.768611206822074511e+00,3.566890776311502226e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.534748756895549349e+00
5.000000000000000000e-01,8.685247865047683868e-01,1.459723482069426870e-01,4.065514705618356045e-14,2.944927493421492862e-03,1.999058173346410932e-101,2.559987907430051557e+00,4.722012641312263448e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.441453927859346784e+00
5.100000000000000089e-01,5.154468530632343448e-01,1.887203972333511004e-01,1.066514508240241349e-11,6.667699043579065725e-03,5.427981363261723307e-89,1.652848792786908660e+00,6.917042529881091417e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.308639279960651436e+00
5.200000000000000178e-01,2.581873984808744638e-01,2.465154590964333536e-01,1.394777407375593170e-09,6.683372029011641104e-03,2.134724776607165615e-77,1.018646316223143611e+00,1.051925764096904858e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.154550962402947079e+00
5.300000000000000266e-01,1.582920998743012342e-01,3.151376298172829382e-01,9.102497276792421298e-08,2.976100926978206621e-03,1.216006961075592193e-66,6.014996744981275789e-01,1.522368522683049397e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.988857097474492797e+00
5.400000000000000355e-01,5.016622932637414961e-02,3.888622612781854615e-01,2.971995689837334436e-06,3.821087075222553368e-04,1.003277006144235753e-56,3.415671271328606373e-01,2.052006258374264591e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.813656196389975772e+00
5.500000000000000444e-01,1.977902914109667953e-02,4.660466481605341493e-01,4.887613048921249121e-05,7.418133164479440416e-04,1.198936782192780680e-47,1.873261488072278935e-01,2.653091168139327660e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.627811319637641585e+00
5.600000000000000533e-01,1.044292795220290102e-02,5.511374888419636742e-01,4.121468257655463356e-04,5.845605561600160718e-03,2.075211363342069891e-39,9.974500341817733873e-02,3.404625391428767189e-01,7.654402766857306918e-299,0.000000000000000000e+00,3.431965261505322662e+00
5.700000000000000622e-01,1.136486005944503490e-02,6.543222230142320406e-01,1.865286289169914647e-03,1.522160815627707046e-02,5.202582993967189450e-32,5.188765261214978164e-02,4.365455727952274323e-01,1.205518324038035246e-256,0.000000000000000000e+00,3.230373953595776726e+00
5.799999999999999600e-01,3.247035869007803871e-04,7.873061594840513600e-01,5.015230327656308197e-03,1.724269425240917281e-02,1.889149486752492926e-25,2.654089585469846663e-02,5.520524469581954419e-01,1.088518313022108009e-217,0.000000000000000000e+00,3.028220981860410443e+00
5.899999999999999689e-01,1.133526437659209893e-02,9.529340363370624178e-01,9.370679786686047716e-03,1.857076154835381535e-02,9.935832459373152002e-20,1.341478755114492924e-02,6.832009981291482514e-01,5.635041023724689726e-182,0.000000000000000000e+00,2.826974074016193939e+00
5.999999999999999778e-01,1.341511037746967048e-04,1.138637846010860599e+00,1.383930745458224025e-02,2.310881154131658871e-02,7.568900955927767687e-15,6.705315774887250606e-03,8.328312646497567640e-01,1.672468098777207052e-149,0.000000000000000000e+00,2.622024131972829686e+00
6.099999999999999867e-01,4.407387969337037147e-10,1.325369161454954314e+00,1.791519864242881177e-02,1.494976319564772504e-02,8.351260143111894844e-11,3.295548723723552582e-03,1.012284238558687433e+00,2.845889422708715265e-120,0.000000000000000000e+00,2.405309748911424350e+00
6.199999999999999956e-01,4.019691698098699661e-19,1.503423820898277530e+00,2.459831359276962864e-02,1.621269100787332135e-02,1.334632910026788266e-07,1.572376671804327991e-03,1.231864986242703797e+00,2.776371762925736586e-94,0.000000000000000000e+00,2.171823316859466946e+00
6.300000000000000044e-01,1.017720773743588072e-31,1.677872743687617296e+00,3.923485609864170442e-02,1.881131170122498156e-02,3.089315579643366673e-05,7.156065932428875729e-04,1.487073499159594192e+00,1.552875486729451082e-71,0.000000000000000000e+00,1.925156486329117289e+00
6.400000000000000133e-01,7.153012195657696537e-48,1.860422196613498835e+00,6.266052751603706783e-02,1.025939482162671959e-02,1.035746196096446522e-03,3.049098198400052549e-04,1.756882061437380349e+00,4.979606994581229786e-52,0.000000000000000000e+00,1.677162787879054262e+00
6.500000000000000222e-01,1.395641012118703371e-67,2.055403161252506106e+00,9.058908097567437701e-02,1.323272430718045942e-02,5.029618690071582798e-03,1.196127890076034939e-04,2.020085209847115149e+00,9.154885576652165377e-36,0.000000000000000000e+00,1.441563969439668691e+00
6.600000000000000311e-01,7.559323167143641151e-91,2.250215030474537858e+00,1.309435935330810763e-01,2.877627122701168980e-02,3.537816137878930112e-03,4.262594874593379762e-05,2.270189090833357071e+00,9.649619555340989353e-23,0.000000000000000000e+00,1.226725040012301982e+00
6.700000000000000400e-01,1.136623243064453348e-117,2.421653505989198152e+00,1.961785256072658967e-01,3.412300283118609168e-02,4.056004586650243564e-04,1.366237033756545984e-05,2.509132450244787371e+00,5.831320077746093907e-13,1.215615484908735704e-299,1.033324226874790197e+00
6.800000000000000488e-01,4.744326672529910069e-148,2.556877617953284165e+00,2.672342762910344116e-01,2.764155900383569869e-02,1.366127724645500689e-03,3.910532040568608400e-06,2.734825913266116792e+00,2.020333162523209467e-06,4.502756944999292806e-262,8.578178235471273227e-01
6.900000000000000577e-01,5.497396587828386381e-182,2.666230528718626758e+00,3.322831390141153252e-01,3.150297982920927803e-02,7.344131766471497652e-03,9.945674193235556266e-07,2.945876302211460906e+00,4.013363703439878222e-03,4.806325128688536977e-227,6.975905434267146710e-01
7.000000000000000666e-01,1.768332723303952063e-219,2.771643731483250050e+00,4.124601976602653153e-01,3.962828198608178004e-02,1.472145054980440390e-02,2.239810908293976497e-07,3.148806402489535028e+00,6.475003521580992814e-03,1.478427889551541629e-194,5.532820663035594722e-01
7.099999999999999645e-01,1.579047994344093833e-260,2.887355912271237557e+00,5.167915010708533652e-01,6.046316291398583925e-02,3.182222901684327726e-02,4.455668205940350363e-08,3.346177013122953792e+00,7.543920480337279466e-03,1.310507489868114679e-164,4.274510086814743426e-01
7.199999999999999734e-01,3.914272967608244568e-305,3.015168965894062580e+00,6.457746294814810106e-01,7.825697574328796535e-02,4.647451024482034121e-02,7.816196835325080761e-09,3.523938738701324791e+00,8.965507090153077008e-03,3.347582031171207993e-137,3.220511950494350795e-01
7.299999999999999822e-01,0.000000000000000000e+00,3.148569847421535783e+00,8.017991543011100397e-01,7.243436322047405729e-02,5.227651902882575474e-02,1.207615303703117166e-09,3.660816638778839671e+00,2.083366747071861962e-03,2.464196342025464669e-112,2.371776586000999831e-01
7.399999999999999911e-01,0.000000000000000000e+00,3.272355175464978227e+00,9.778215528211349206e-01,7.110156116909673030e-02,8.429940457739942827e-02,1.641827704318739236e-10,3.745929906723739489e+00,9.841972042232648848e-03,5.227231676871771223e-90,1.713595989679984888e-01
7.500000000000000000e-01,0.000000000000000000e+00,3.364011172206329281e+00,1.166627190521500657e+00,1.081609659980609789e-01,1.012328835058349391e-01,1.962950177916655573e-11,3.783901898995848612e+00,2.083002505891092329e-02,3.195365554290235092e-70,1.222744924055596816e-01
7.600000000000000089e-01,0.000000000000000000e+00,3.404690803724992776e+00,1.374376366252798354e+00,1.543825868475341700e-01,9.854773357259002942e-02,2.062889351180614871e-12,3.787246870846374236e+00,2.740981429690843990e-02,5.628876360543108459e-53,8.715194744649454317e-02
7.700000000000000178e-01,0.000000000000000000e+00,3.390360745442759338e+00,1.637984036512604602e+00,1.939225882154288760e-01,1.648770783573528520e-01,1.919290653357702827e-13,3.761829260714935952e+00,1.686315183167446871e-02,2.857427561552485635e-38,6.300103534620737911e-02
7.800000000000000266e-01,0.000000000000000000e+00,3.333840145470595928e+00,1.964327073114697564e+00,2.694008904115216541e-01,2.495290235635738429e-01,4.316437255408780076e-14,3.697613668114192009e+00,5.320847722997651408e-02,4.180046464829637116e-26,4.693262260322769025e-02
7.900000000000000355e-01,0.000000000000000000e+00,3.258589121382899023e+00,2.300144710003487525e+00,3.635393996922187121e-01,2.707161076947454670e-01,4.627216893469972071e-13,3.580556397043275219e+00,4.616099832296518407e-02,1.762135697139825595e-16,3.652180634745859356e-02
8.000000000000000444e-01,0.000000000000000000e+00,3.187413616569579666e+00,2.639974077459567248e+00,4.194514772286295767e-01,3.315240503507597136e-01,6.745655203728080616e-12,3.415258512894868037e+00,3.656549546915601606e-02,2.140671126431675683e-09,3.002846509307855252e-02
8.100000000000000533e-01,0.000000000000000000e+00,3.130968287739871680e+00,3.013167538905111353e+00,4.849602672122266811e-01,4.125865639519547545e-01,8.648429121694384198e-11,3.228250358270954745e+00,3.587856699495377277e-02,7.494019184756685575e-05,2.641691227299837810e-02
8.200000000000000622e-01,0.000000000000000000e+00,3.079613189928414485e+00,3.419265803774953927e+00,6.376548701818005593e-01,5.175535959759716143e-01,9.728333048669732057e-10,3.044535103744173465e+00,7.249687726887027450e-02,7.585858828552984913e-03,2.520669870303844998e-02
8.300000000000000711e-01,0.000000000000000000e+00,3.003814475836459330e+00,3.822678486270573384e+00,8.001307213749477842e-01,6.939726244624112583e-01,9.601152426770555727e-09,2.865330062202181782e+00,5.847815779455151075e-02,9.003239591689651822e-03,2.617681819640793606e-02
8.399999999999999689e-01,0.000000000000000000e+00,2.872135840418077013e+00,4.217349304768275964e+00,8.956299513033196824e-01,8.341130938912186821e-01,8.313655317524259852e-08,2.672899678168020987e+00,6.145223430903544448e-02,2.232121776098726362e-02,2.899518792635706610e-02
8.499999999999999778e-01,0.000000000000000000e+00,2.676598313825487185e+00,4.609480918086521939e+00,1.039505666935503392e+00,9.833498918611404127e-01,6.316032860015789485e-07,2.453023202445649975e+00,8.786539570624919693e-02,6.327071454683917684e-02,3.298614808142352056e-02
8.599999999999999867e-01,0.000000000000000000e+00,2.439041168338233145e+00,4.955831962639448918e+00,1.332859662889432029e+00,1.226014996183896200e+00,4.209984168250806126e-06,2.210412159481781824e+00,1.723609873033891959e-01,2.162019087318871324e-01,3.724308586644991398e-02
8.699999999999999956e-01,0.000000000000000000e+00,2.195022842453237644e+00,5.167074223545738754e+00,1.726815944650536228e+00,1.595331070494645065e+00,2.462069228799738309e-05,1.966051081634253572e+00,1.618107247785209868e-01,7.133385600100934365e-01,4.102869008527060962e-02
8.800000000000000044e-01,0.000000000000000000e+00,1.971782677314177779e+00,5.202679808841794262e+00,2.275951992955742131e+00,1.975864441166335750e+00,1.263292081081687215e-04,1.739374789674172250e+00,2.152658169300208924e-01,1.318397730249048161e+00,4.417067851083057717e-02
8.900000000000000133e-01,0.000000000000000000e+00,1.771394668850450049e+00,5.130323244383511394e+00,2.860593133891720097e+00,2.505360208822895007e+00,5.687101810436550513e-04,1.531852960863972601e+00,3.338495309601848815e-01,2.062878331931213616e+00,4.721249444789708122e-02
9.000000000000000222e-01,0.000000000000000000e+00,1.570765337935479122e+00,4.983845801499462880e+00,3.374464834944162828e+00,3.245773367325139436e+00,2.246269954485840582e-03,1.331752896625903348e+00,3.533357565531820565e-01,1.412108969178603735e+00,5.129001696501304247e-02
9.100000000000000311e-01,0.000000000000000000e+00,1.344403186664902439e+00,4.751344535274731662e+00,4.076839037482203665e+00,4.202223132352672863e+00,7.784247019070856220e-03,1.133373834909685796e+00,5.309712253386799086e-01,8.127566232588373518e-01,5.799637273328461795e-02
9.200000000000000400e-01,0.000000000000000000e+00,1.089944780049403761e+00,4.443457550982094162e+00,5.032873884504856399e+00,5.301623470784504910e+00,2.366764168817407990e-02,9.436410891293808278e-01,8.335128463651918507e-01,7.977209019630475684e-01,7.004971915261308524e-02
9.300000000000000488e-01,0.000000000000000000e+00,8.318597618757801460e-01,4.077032090787246155e+00,6.253010891130370119e+00,6.422172982310645928e+00,6.313600213325933075e-02,7.713574437030913389e-01,9.637434610146473624e-01,2.223958232653365119e+00,9.402382738394918227e-02
9.400000000000000577e-01,0.000000000000000000e+00,6.087653786343342199e-01,3.698426827665755035e+00,7.665811841400126170e+00,7.811732565426045660e+00,1.477688476509599058e-01,6.226933159028888998e-01,1.741021658493640878e+00,6.328138196831102569e+00,1.451736752743762182e-01
9.500000000000000666e-01,0.000000000000000000e+00,4.716051321277279773e-01,3.371131030907279058e+00,8.856627941062452436e+00,9.553338892980391961e+00,3.034397072479957380e-01,5.205906920958145445e-01,2.888083687456377113e+00,1.020475023152205729e+01,2.500670910599515628e-01
9.599999999999999645e-01,0.000000000000000000e+00,5.023153971247376059e-01,3.073611453320544751e+00,9.885357676409228134e+00,1.096973970855434466e+01,5.466956907440106983e-01,5.418777085067466581e-01,5.352713786360779658e+00,9.080199165435685060e+00,4.377737084661643130e-01
9.699999999999999734e-01,0.000000000000000000e+00,8.060250249327649552e-01,2.735931773902077424e+00,1.056585909812498514e+01,1.151682665133063210e+01,8.641768069228451532e-01,8.225147672359951478e-01,1.043172080228286802e+01,2.324103549892247855e+01,7.136631459569511282e-01
9.799999999999999822e-01,0.000000000000000000e+00,1.397516053280803083e+00,2.686232374651827737e+00,1.015111391379795869e+01,1.037849339402032101e+01,1.198514459468803972e+00,1.429451056068646864e+00,2.613416484252296357e+01,2.531484625415229317e+01,1.028765764744035582e+00
9.899999999999999911e-01,0.000000000000000000e+00,2.040439955590202192e+00,3.446516867980697008e+00,9.115687156136477398e+00,8.292880157803331542e+00,1.458369809956187257e+00,2.132589065061785583e+00,3.714800903947638488e+01,1.176440692257528120e+01,1.278573333303485438e+00
1.000000000000000000e+00,0.000000000000000000e+00,2.315259849475896026e+00,3.896632514758337607e+00,7.744048551566510064e+00,7.568569043935329255e+00,1.556953953050415951e+00,2.438934830068934190e+00,1.397419412065010214e+01,4.383980936381936644e+00,1.353815443877548486e+00
1.010000000000000009e+00,0.000000000000000000e+00,1.998003600659348455e+00,2.597703208222107207e+00,2.827109015426413130e+00,2.399917810351703817e+00,1.458369548579718344e+00,2.069878516687798875e+00,2.821848053857866634e-01,1.983758081455239686e-01,1.214257872726832277e+00
1.020000000000000018e+00,0.000000000000000000e+00,1.303181261350662146e+00,8.990382176366830125e-01,2.645326718827767376e-01,1.276322588435267746e-01,1.198514029861108554e+00,1.291403859336240467e+00,3.865816423533531943e-06,3.053992619014404977e-05,9.197664254304841469e-01
1.030000000000000027e+00,0.000000000000000000e+00,6.411275052123365237e-01,1.567119483183131434e-01,5.587593816591475936e-03,1.009061845565143410e-03,8.641763422764197067e-01,5.905482164914713783e-01,3.042373303134986377e-14,1.360960127757616558e-11,5.873937777951696582e-01
1.040000000000000036e+00,0.000000000000000000e+00,2.377352688798444191e-01,1.365363179320121072e-02,2.586491141935706454e-05,1.162821291341183551e-06,5.466952988177695705e-01,1.977282265586689236e-01,1.372800966901925400e-25,1.748259275284251251e-20,3.159565039368422146e-01
1.050000000000000044e+00,0.000000000000000000e+00,6.642370680695275365e-02,5.933005932874006001e-04,2.601376622901769652e-08,1.944753765545279012e-10,3.034394353280302492e-01,4.845366386005653392e-02,3.551429162499654522e-40,6.471952437031058387e-32,1.430511553310112871e-01
